Client_Id,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_Count,Contacts_Count,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
711534183,Existing Customer,41.0,M,2,High School,Single,$80K - $120K,Blue,36.0,4,2.0,4.0,8631.953698034955,0,7469.139636614989,3533.0,57.0,0.0
721083258,Existing Customer,37.0,F,4,High School,Divorced,$40K - $60K,Blue,22.0,5,1.0,3.0,2563.0,1638,925.0,2064.0,46.0,0.639
717986058,Existing Customer,29.0,F,0,High School,Single,Less than $40K,Blue,35.928409203120374,6,3.0,2.4553174681544387,5240.0,1608,3632.0,2712.0,64.0,0.307
804610908,Existing Customer,49.0,F,2,Doctorate,Married,Less than $40K,Blue,44.0,4,3.0,2.4553174681544387,3397.0,1962,1435.0,3295.0,66.0,0.578
717602733,Existing Customer,47.0,M,3,Doctorate,Single,Less than $40K,Blue,35.0,4,3.0,2.0,1842.0,0,1842.0,4165.0,67.0,0.0
770952933,Existing Customer,53.0,F,1,Graduate,Married,Less than $40K,Blue,40.0,4,2.0,4.0,2383.0,1938,445.0,1616.0,37.0,0.813
713233908,Existing Customer,33.0,M,2,Graduate,Divorced,$60K - $80K,Blue,21.0,5,3.0,3.0,20791.0,0,20791.0,2883.0,93.0,0.0
755365233,Existing Customer,34.0,M,1,Graduate,Married,$60K - $80K,Blue,27.0,5,2.0,4.0,19900.0,1581,18319.0,3948.0,96.0,0.079
715105908,Existing Customer,28.0,F,0,Graduate,Single,Unknown,Silver,35.928409203120374,3,3.0,3.0,8631.953698034955,1232,7469.139636614989,2507.0,64.0,0.038
712658283,Existing Customer,36.0,F,3,Graduate,Single,$40K - $60K,Blue,28.0,3,2.0,3.0,3701.0,969,2732.0,3222.0,86.0,0.262
708796458,Existing Customer,30.0,F,2,Graduate,Single,Less than $40K,Blue,35.94394844992638,3,1.0,4.0,4199.0,1903,2296.0,3016.0,67.0,0.453
713557533,Existing Customer,34.0,M,3,High School,Single,$40K - $60K,Blue,21.0,4,1.0,3.0,4353.0,1655,2698.0,2664.0,81.0,0.38
710524533,Attrited Customer,38.0,F,4,College,Married,$40K - $60K,Blue,36.0,4,4.0,4.0,4913.0,2517,2396.0,899.0,28.0,0.512
713412558,Existing Customer,39.0,F,4,Post-Graduate,Married,Less than $40K,Blue,22.0,3,3.0,1.0,5454.0,1108,4346.0,2674.0,67.0,0.203
720000708,Existing Customer,32.0,F,0,Graduate,Married,Unknown,Blue,26.0,3,3.0,2.0,2172.0,1381,791.0,2945.0,69.0,0.636
718934058,Existing Customer,36.0,M,2,Doctorate,Single,$40K - $60K,Blue,26.0,4,3.0,2.0,2845.0,2517,328.0,2396.0,51.0,0.885
710607408,Existing Customer,37.0,F,3,High School,Single,Unknown,Blue,28.0,3,1.0,4.0,18570.0,1524,17046.0,3999.0,96.0,0.082
717613233,Existing Customer,45.0,M,4,Uneducated,Married,$60K - $80K,Silver,33.0,5,2.0,4.0,8631.953698034955,745,7469.139636614989,2058.0,56.0,0.029
821710308,Existing Customer,38.0,F,3,Uneducated,Single,Less than $40K,Blue,33.0,5,3.0,2.0,2206.0,2018,188.0,1739.0,35.0,0.915
716089983,Existing Customer,31.0,M,0,Graduate,Single,$40K - $60K,Blue,24.0,3,1.0,4.0,12050.0,1732,10318.0,2015.0,46.0,0.144
720430083,Existing Customer,65.0,M,0,High School,Married,Less than $40K,Blue,36.0,3,3.0,2.0,2107.0,1008,1099.0,3913.0,67.0,0.478
712071708,Existing Customer,63.0,F,0,Graduate,Married,Less than $40K,Blue,36.0,6,3.0,4.0,2107.0,1351,756.0,1320.0,35.0,0.641
770721858,Existing Customer,65.0,M,1,Graduate,Married,Less than $40K,Blue,35.928409203120374,3,2.0,2.4553174681544387,3539.0,2517,1022.0,1463.0,31.0,0.711
751381458,Existing Customer,43.0,F,3,College,Married,Unknown,Blue,36.0,3,3.0,4.0,8631.953698034955,775,7469.139636614989,3814.0,72.0,0.029
715629783,Existing Customer,51.0,M,1,Graduate,Married,$40K - $60K,Silver,36.0,6,2.0,2.0,17905.0,980,16925.0,4399.0,64.0,0.055
768886533,Existing Customer,37.0,M,3,Graduate,Married,$60K - $80K,Blue,31.0,3,1.0,3.0,4940.0,1199,3741.0,3246.0,57.0,0.243
711023508,Existing Customer,55.0,F,1,Graduate,Married,Unknown,Blue,43.0,5,4.0,2.0,3161.0,1389,1772.0,1547.0,30.0,0.439
711291558,Existing Customer,27.0,M,0,Uneducated,Single,$60K - $80K,Blue,36.0,4,3.0,3.0,2464.0,0,2464.0,2636.0,50.0,0.0
714929283,Existing Customer,34.0,F,0,High School,Married,$40K - $60K,Blue,36.0,5,1.0,3.0,3203.0,2229,974.0,2625.0,52.0,0.696
716285358,Existing Customer,32.0,F,1,College,Divorced,Less than $40K,Blue,36.0,3,2.3411671768539546,4.0,1835.0,1017,818.0,2801.0,79.0,0.554
710958033,Existing Customer,49.0,F,5,Uneducated,Single,Less than $40K,Blue,39.0,3,2.0,2.0,1993.0,0,1993.0,4075.0,76.0,0.0
711368283,Existing Customer,39.0,M,2,Graduate,Married,$80K - $120K,Blue,27.0,3,3.0,2.0,8631.953698034955,1629,7469.139636614989,3448.0,53.0,0.047
807275733,Existing Customer,27.0,M,0,Post-Graduate,Single,Unknown,Blue,22.0,5,2.0,2.0,7130.0,873,6257.0,2498.0,37.0,0.122
708231183,Existing Customer,30.0,M,1,Uneducated,Divorced,Unknown,Blue,22.0,5,3.0,4.0,12539.0,910,11629.0,2643.0,72.0,0.073
789690483,Existing Customer,39.0,M,4,High School,Married,$80K - $120K,Blue,25.0,6,2.0,3.0,8208.0,0,8208.0,3135.0,39.0,0.0
789338583,Existing Customer,42.0,M,2,Doctorate,Married,$80K - $120K,Blue,32.0,4,2.0,2.0,8631.953698034955,1073,7469.139636614989,1988.0,30.0,0.041
717411483,Existing Customer,55.0,M,4,College,Divorced,$80K - $120K,Blue,36.0,4,2.0,3.0,8631.953698034955,1194,7469.139636614989,3731.0,69.0,0.035
720799608,Existing Customer,57.0,F,2,Graduate,Married,$40K - $60K,Blue,49.0,5,1.0,2.0,3377.0,1720,1657.0,1621.0,32.0,0.509
714112383,Existing Customer,53.0,M,2,Graduate,Married,$120K +,Blue,43.0,6,3.0,2.0,5882.0,2335,3547.0,1380.0,30.0,0.397
717994608,Existing Customer,51.0,M,0,Graduate,Married,$80K - $120K,Blue,40.0,4,3.0,2.0,7158.0,0,7158.0,2113.0,60.0,0.0
798558783,Existing Customer,47.0,M,3,Graduate,Married,Less than $40K,Blue,41.0,6,1.0,4.0,5833.0,1747,4086.0,3732.0,75.0,0.3
716875083,Existing Customer,26.0,F,0,High School,Single,$40K - $60K,Blue,36.0,6,3.0,4.0,4152.0,0,4152.0,2351.0,42.0,0.0
714603558,Existing Customer,37.0,M,2,High School,Single,$40K - $60K,Blue,24.0,6,2.0,3.0,11699.0,1758,9941.0,2007.0,46.0,0.15
789903708,Existing Customer,45.0,F,2,Uneducated,Single,$40K - $60K,Blue,35.0,6,3.0,2.0,4505.0,1562,2943.0,3968.0,68.0,0.347
801989733,Existing Customer,55.0,M,2,Uneducated,Single,$60K - $80K,Blue,48.0,6,3.0,2.0,7667.0,1193,6474.0,3915.0,76.0,0.156
789504183,Existing Customer,37.0,M,4,Graduate,Single,$120K +,Blue,28.0,3,3.0,4.0,8631.953698034955,0,7469.139636614989,2574.0,62.0,0.0
714574083,Existing Customer,36.0,F,3,Graduate,Single,Less than $40K,Blue,31.0,3,2.0,3.0,2937.0,2159,778.0,2511.0,51.0,0.735
717978033,Existing Customer,36.0,F,1,High School,Single,Less than $40K,Blue,36.0,5,3.0,4.0,5257.0,1572,3685.0,2822.0,73.0,0.299
711256908,Existing Customer,39.0,M,2,High School,Single,$60K - $80K,Blue,28.0,6,3.0,3.0,10331.0,957,9374.0,3695.0,81.0,0.093
721023708,Existing Customer,47.0,M,4,Uneducated,Married,$60K - $80K,Blue,36.0,3,3.0,3.0,17557.0,0,17557.0,2142.0,62.0,0.0
714522258,Existing Customer,56.0,F,2,Graduate,Married,Less than $40K,Blue,48.0,6,3.0,2.0,4366.0,1590,2776.0,1596.0,37.0,0.364
714247458,Existing Customer,56.0,F,4,Uneducated,Single,Unknown,Blue,46.0,6,2.0,2.0,8037.0,2276,5761.0,3271.0,71.0,0.283
780416433,Existing Customer,38.0,M,2,Graduate,Married,Less than $40K,Blue,25.0,4,1.0,3.0,8740.0,734,8006.0,2169.0,38.0,0.084
713644758,Existing Customer,49.0,M,3,Graduate,Single,$120K +,Blue,36.0,6,2.0,3.0,8514.0,2013,6501.0,4098.0,74.0,0.236
712700358,Existing Customer,36.0,F,4,Uneducated,Single,Less than $40K,Blue,26.0,4,3.0,2.0,2002.0,1377,625.0,2411.0,60.0,0.688
779873508,Existing Customer,51.0,F,0,High School,Married,Less than $40K,Blue,35.0,5,3.0,4.0,3132.0,1815,1317.0,3607.0,60.0,0.58
779342958,Existing Customer,26.0,F,0,College,Married,$40K - $60K,Blue,35.928409203120374,2,3.0,3.0,2010.0,1070,940.0,3625.0,85.0,0.532
711738333,Existing Customer,34.0,M,2,Graduate,Married,$80K - $120K,Blue,23.0,6,2.0,3.0,7567.0,1776,5791.0,2361.0,45.0,0.235
709413933,Attrited Customer,56.0,M,2,High School,Single,$40K - $60K,Blue,40.0,2,2.3411671768539546,4.0,2381.0,651,1730.0,1920.0,46.0,0.273
720323208,Existing Customer,43.0,M,2,Graduate,Married,$120K +,Silver,31.0,6,2.0,4.0,8631.953698034955,2398,7469.139636614989,4976.0,88.0,0.069
708132783,Existing Customer,47.0,F,3,Uneducated,Single,Unknown,Blue,42.0,6,2.0,2.0,16411.0,1179,15232.0,3929.0,71.0,0.072
713372583,Existing Customer,42.0,F,4,High School,Single,Less than $40K,Blue,35.94394844992638,3,2.0,2.4553174681544387,1438.3,0,1438.3,3786.0,67.0,0.0
710092683,Existing Customer,38.0,M,2,College,Married,$80K - $120K,Blue,30.0,2,3.0,2.0,3735.0,1421,2314.0,1837.0,47.0,0.38
779284833,Existing Customer,55.0,M,2,Post-Graduate,Single,$60K - $80K,Blue,37.0,3,3.0,1.0,22127.0,1799,20328.0,3591.0,63.0,0.081
713426358,Existing Customer,28.0,F,0,College,Married,Unknown,Blue,36.0,3,2.0,3.0,5685.0,0,5685.0,2395.0,62.0,0.0
717132633,Existing Customer,62.0,M,0,Uneducated,Single,$40K - $60K,Blue,50.0,3,2.0,2.0,7348.0,1466,5882.0,3066.0,61.0,0.2
714967233,Attrited Customer,52.0,M,2,Doctorate,Married,$120K +,Blue,34.0,3,2.0,3.0,11188.0,0,11188.0,2109.0,47.0,0.0
767587833,Existing Customer,44.0,M,3,Graduate,Single,$120K +,Blue,37.0,3,1.0,2.4553174681544387,3650.0,2512,1138.0,4599.0,75.0,0.688
714954033,Existing Customer,29.0,F,0,Post-Graduate,Single,Less than $40K,Blue,36.0,5,2.0,3.0,5076.0,1223,3853.0,2675.0,57.0,0.241
716154258,Existing Customer,48.0,M,4,Doctorate,Married,$60K - $80K,Silver,38.0,3,2.0,2.0,8631.953698034955,1482,7469.139636614989,2023.0,37.0,0.045
755399433,Existing Customer,43.0,M,3,Uneducated,Married,$80K - $120K,Blue,36.0,6,1.0,2.0,8631.953698034955,926,7469.139636614989,4549.0,68.0,0.032
709876008,Existing Customer,49.0,F,2,Post-Graduate,Single,Less than $40K,Blue,36.0,3,1.0,3.0,3414.0,1473,1941.0,1803.0,49.0,0.431
709918158,Existing Customer,43.0,M,3,High School,Married,$80K - $120K,Blue,23.0,5,2.3411671768539546,1.0,12315.0,0,12315.0,2028.0,51.0,0.0
713350908,Existing Customer,41.0,F,2,Uneducated,Married,$40K - $60K,Blue,36.0,5,3.0,3.0,2690.0,1912,778.0,3636.0,68.0,0.711
715759458,Existing Customer,43.0,M,3,Graduate,Single,$80K - $120K,Blue,31.0,6,2.0,4.0,12165.0,0,12165.0,4066.0,74.0,0.0
713976258,Existing Customer,51.0,F,3,Graduate,Single,Less than $40K,Blue,46.0,4,1.0,3.0,1792.0,989,803.0,3102.0,63.0,0.552
790174608,Existing Customer,37.0,M,1,Doctorate,Single,$80K - $120K,Blue,30.0,6,3.0,2.0,19300.0,1181,18119.0,2660.0,70.0,0.061
771335358,Existing Customer,37.0,M,2,College,Divorced,$40K - $60K,Blue,24.0,3,3.0,4.0,8120.0,2098,6022.0,3161.0,54.0,0.258
708382083,Existing Customer,49.0,M,5,High School,Married,$80K - $120K,Blue,36.0,6,2.0,2.0,2292.0,0,2292.0,2584.0,60.0,0.0
771829758,Existing Customer,36.0,M,3,Uneducated,Married,$80K - $120K,Blue,25.0,6,3.0,3.0,21434.0,1345,20089.0,2143.0,46.0,0.063
767333808,Existing Customer,50.0,F,2,Graduate,Married,Less than $40K,Blue,43.0,5,3.0,4.0,3424.0,0,3424.0,4929.0,74.0,0.0
721385433,Existing Customer,64.0,M,0,Graduate,Married,Less than $40K,Blue,51.0,3,3.0,4.0,2787.0,1201,1586.0,1662.0,39.0,0.431
794293908,Existing Customer,36.0,F,3,College,Single,Unknown,Blue,30.0,3,2.0,3.0,8696.0,1482,7214.0,2847.0,67.0,0.17
720409608,Existing Customer,45.0,M,3,High School,Married,$120K +,Blue,35.0,6,2.0,3.0,8631.953698034955,1974,7469.139636614989,1717.0,39.0,0.061
717830583,Existing Customer,41.0,M,2,Graduate,Married,$80K - $120K,Blue,36.0,6,3.0,3.0,9133.0,2140,6993.0,4101.0,88.0,0.234
715455708,Existing Customer,47.0,M,3,Graduate,Single,$80K - $120K,Blue,37.0,3,3.0,2.0,5116.0,1468,3648.0,2361.0,49.0,0.287
719108358,Existing Customer,39.0,M,2,Post-Graduate,Married,$80K - $120K,Blue,31.0,5,2.0,1.0,18974.0,2517,16457.0,2783.0,56.0,0.133
769323183,Existing Customer,51.0,M,4,Uneducated,Single,$120K +,Blue,45.0,6,2.0,3.0,12101.0,2517,9584.0,2086.0,44.0,0.208
820020258,Existing Customer,55.0,F,1,High School,Single,$40K - $60K,Blue,46.0,5,3.0,4.0,5379.0,962,4417.0,1778.0,40.0,0.179
719234883,Existing Customer,57.0,M,3,Graduate,Single,$120K +,Blue,49.0,5,3.0,3.0,8631.953698034955,2134,7469.139636614989,3990.0,88.0,0.065
807349158,Existing Customer,36.0,M,4,Doctorate,Divorced,$120K +,Blue,31.0,4,3.0,4.0,8631.953698034955,1491,7469.139636614989,2243.0,60.0,0.043
710799783,Existing Customer,35.0,M,2,Graduate,Married,$120K +,Blue,36.0,4,3.0,4.0,15202.0,1779,13423.0,3143.0,60.0,0.117
778456983,Existing Customer,38.0,F,2,Graduate,Single,Less than $40K,Blue,23.0,5,3.0,3.0,2222.0,1205,1017.0,1823.0,49.0,0.542
708644208,Existing Customer,39.0,F,2,Graduate,Single,$40K - $60K,Blue,34.0,5,2.0,4.0,5858.0,0,5858.0,3355.0,77.0,0.0
711659958,Existing Customer,65.0,F,0,Graduate,Married,$40K - $60K,Blue,35.928409203120374,4,2.0,1.0,2692.0,1869,823.0,1594.0,36.0,0.694
798988983,Existing Customer,51.0,F,2,Uneducated,Married,Less than $40K,Blue,45.0,6,3.0,2.0,7165.0,2037,5128.0,3553.0,78.0,0.284
710760258,Existing Customer,50.0,F,3,High School,Married,Less than $40K,Blue,38.0,4,3.0,4.0,1438.3,0,1438.3,4740.0,81.0,0.0
799700208,Existing Customer,38.0,M,2,Graduate,Single,$60K - $80K,Silver,32.0,5,1.0,1.0,8631.953698034955,1587,7469.139636614989,3732.0,70.0,0.059
772401933,Existing Customer,36.0,F,1,Graduate,Single,Less than $40K,Blue,26.0,3,3.0,2.0,2517.0,0,2517.0,3569.0,62.0,0.0
787460883,Attrited Customer,41.0,M,3,Uneducated,Married,$40K - $60K,Blue,28.0,3,3.0,4.0,11091.0,0,11091.0,1234.0,34.0,0.0
770937183,Existing Customer,40.0,F,4,Graduate,Single,Less than $40K,Silver,27.0,3,1.0,2.0,10745.0,2084,8661.0,3502.0,87.0,0.194
715468083,Existing Customer,40.0,F,2,Doctorate,Married,Unknown,Silver,36.0,3,2.0,4.0,8631.953698034955,1686,7469.139636614989,3146.0,66.0,0.049
807161508,Existing Customer,26.0,M,1,Graduate,Single,Less than $40K,Blue,35.94394844992638,6,3.0,2.0,2590.0,1748,842.0,2804.0,52.0,0.675
772268058,Existing Customer,46.0,F,4,Uneducated,Single,Less than $40K,Blue,35.0,5,2.0,3.0,2722.0,1473,1249.0,3129.0,69.0,0.541
710166783,Existing Customer,49.0,F,1,Graduate,Married,Less than $40K,Blue,36.0,3,3.0,2.4553174681544387,8228.0,0,8228.0,4277.0,80.0,0.0
804820233,Existing Customer,38.0,M,2,Graduate,Divorced,$80K - $120K,Blue,33.0,6,3.0,2.0,11777.0,1781,9996.0,2763.0,62.0,0.151
708758658,Existing Customer,49.0,M,4,Graduate,Married,$80K - $120K,Blue,39.0,5,1.0,1.0,8631.953698034955,543,7469.139636614989,3951.0,76.0,0.016
714011358,Existing Customer,38.0,M,3,Graduate,Divorced,$80K - $120K,Blue,24.0,5,1.0,3.0,14821.0,0,14821.0,2876.0,60.0,0.0
712401033,Existing Customer,36.0,M,1,Graduate,Single,Less than $40K,Blue,23.0,4,3.0,1.0,1438.3,928,510.3,2186.0,59.0,0.645
771212508,Existing Customer,34.0,F,2,Graduate,Single,Less than $40K,Blue,21.0,6,3.0,4.0,6131.0,1270,4861.0,2825.0,93.0,0.207
821150958,Existing Customer,52.0,M,5,Graduate,Single,$80K - $120K,Blue,47.0,3,1.0,1.0,2047.0,665,1382.0,3452.0,66.0,0.325
792272658,Existing Customer,40.0,M,3,Graduate,Single,$80K - $120K,Blue,34.0,3,3.0,4.0,22380.0,1220,21160.0,3756.0,73.0,0.055
809818008,Existing Customer,36.0,M,3,Uneducated,Married,$80K - $120K,Blue,31.0,3,3.0,2.4553174681544387,12893.0,1620,11273.0,2300.0,60.0,0.126
803231058,Existing Customer,53.0,M,3,High School,Single,Less than $40K,Blue,47.0,5,1.0,1.0,3351.0,1474,1877.0,4294.0,66.0,0.44
715698633,Existing Customer,40.0,F,2,Graduate,Married,Less than $40K,Blue,36.0,3,1.0,1.0,5093.0,2376,2717.0,2341.0,57.0,0.467
720450108,Existing Customer,54.0,M,1,Graduate,Married,$40K - $60K,Blue,44.0,5,1.0,1.0,1438.3,0,1438.3,1585.0,37.0,0.0
719076858,Existing Customer,34.0,M,4,College,Single,$60K - $80K,Blue,35.94394844992638,5,1.0,2.0,2165.0,1952,213.0,2651.0,81.0,0.902
720016308,Existing Customer,62.0,F,1,Graduate,Single,Less than $40K,Blue,35.928409203120374,4,2.0,2.0,1927.0,1319,608.0,4199.0,77.0,0.684
712443558,Existing Customer,39.0,F,1,College,Single,Unknown,Blue,36.0,6,1.0,1.0,22125.0,0,22125.0,1994.0,57.0,0.0
711835758,Existing Customer,50.0,M,3,Graduate,Married,$120K +,Blue,42.0,4,2.3411671768539546,3.0,8631.953698034955,2099,7469.139636614989,1756.0,35.0,0.061
709284333,Existing Customer,36.0,M,1,Uneducated,Divorced,$120K +,Blue,28.0,6,3.0,2.0,5260.0,1116,4144.0,2546.0,62.0,0.212
788122533,Existing Customer,56.0,F,1,Graduate,Married,Less than $40K,Blue,48.0,6,2.0,2.0,1438.3,0,1438.3,1336.0,32.0,0.0
709206333,Attrited Customer,44.0,F,4,Graduate,Single,$40K - $60K,Blue,30.0,3,4.0,4.0,4333.0,0,4333.0,1558.0,40.0,0.0
713039808,Existing Customer,45.0,M,4,College,Married,Less than $40K,Blue,32.0,3,2.0,1.0,6637.0,0,6637.0,1801.0,48.0,0.0
801700233,Existing Customer,36.0,M,2,Graduate,Single,$120K +,Blue,28.0,4,3.0,2.4553174681544387,3174.0,2462,712.0,3140.0,74.0,0.776
716815308,Existing Customer,44.0,F,2,Uneducated,Married,Less than $40K,Blue,36.0,4,2.0,2.4553174681544387,4396.0,1489,2907.0,3942.0,69.0,0.339
821149008,Attrited Customer,52.0,M,2,Graduate,Single,$80K - $120K,Blue,48.0,6,2.0,4.0,8631.953698034955,0,7469.139636614989,1661.0,40.0,0.0
720580383,Existing Customer,50.0,F,3,Graduate,Married,Less than $40K,Blue,37.0,3,2.0,4.0,1438.3,0,1438.3,3637.0,80.0,0.0
780202908,Existing Customer,53.0,F,2,Graduate,Single,Less than $40K,Blue,43.0,3,3.0,4.0,6853.0,1480,5373.0,2833.0,70.0,0.216
787504158,Existing Customer,36.0,F,0,Graduate,Married,Less than $40K,Blue,24.0,4,3.0,2.0,2570.0,2230,340.0,1755.0,42.0,0.868
716183283,Existing Customer,27.0,F,1,College,Divorced,Less than $40K,Blue,35.928409203120374,5,3.0,2.0,2166.0,890,1276.0,3563.0,70.0,0.411
824168808,Existing Customer,31.0,F,1,College,Divorced,Unknown,Blue,27.0,4,2.3411671768539546,3.0,3647.0,1480,2167.0,2271.0,60.0,0.406
712936908,Existing Customer,36.0,M,3,Graduate,Single,$60K - $80K,Blue,36.0,3,1.0,1.0,11684.0,1786,9898.0,2969.0,88.0,0.153
719855958,Existing Customer,41.0,M,4,High School,Single,$60K - $80K,Blue,28.0,6,1.0,4.0,4475.0,0,4475.0,3367.0,66.0,0.0
710112933,Existing Customer,28.0,M,1,Uneducated,Single,$60K - $80K,Blue,35.94394844992638,6,3.0,2.0,16604.0,1716,14888.0,2580.0,61.0,0.103
768364233,Existing Customer,59.0,M,1,High School,Married,$40K - $60K,Blue,35.94394844992638,6,2.0,2.4553174681544387,5446.0,1885,3561.0,1505.0,33.0,0.346
771725808,Existing Customer,43.0,M,3,Uneducated,Married,$80K - $120K,Blue,31.0,5,1.0,4.0,8631.953698034955,769,7469.139636614989,3395.0,71.0,0.027
780686358,Existing Customer,41.0,M,3,Graduate,Married,$60K - $80K,Blue,30.0,3,1.0,1.0,2888.0,1676,1212.0,3798.0,58.0,0.58
712762758,Existing Customer,46.0,M,2,Graduate,Married,$60K - $80K,Blue,34.0,4,2.0,2.4553174681544387,9451.0,1280,8171.0,3179.0,79.0,0.135
714392808,Existing Customer,51.0,M,3,Graduate,Married,$80K - $120K,Blue,43.0,3,4.0,2.4553174681544387,13933.0,1019,12914.0,3504.0,62.0,0.073
713089458,Existing Customer,44.0,M,1,High School,Married,Less than $40K,Blue,33.0,5,2.0,2.0,6130.0,808,5322.0,3411.0,78.0,0.132
826780683,Existing Customer,40.0,M,3,Graduate,Married,$60K - $80K,Blue,36.0,6,2.0,2.0,15008.0,0,15008.0,3943.0,85.0,0.0
780251658,Existing Customer,32.0,M,1,High School,Married,$40K - $60K,Blue,35.94394844992638,4,1.0,4.0,4583.0,1586,2997.0,2395.0,57.0,0.346
772273983,Attrited Customer,48.0,M,4,Uneducated,Single,$40K - $60K,Blue,37.0,1,3.0,4.0,5268.0,2191,3077.0,2138.0,40.0,0.416
737944908,Existing Customer,58.0,M,2,Graduate,Married,$60K - $80K,Blue,51.0,4,2.0,2.0,14976.0,1463,13513.0,1599.0,36.0,0.098
720688158,Existing Customer,37.0,F,3,High School,Single,Less than $40K,Blue,25.0,3,2.0,4.0,2282.0,0,2282.0,2751.0,68.0,0.0
719902908,Attrited Customer,51.0,M,3,Graduate,Married,$80K - $120K,Blue,36.0,3,3.0,3.0,5130.0,0,5130.0,1434.0,31.0,0.0
771682533,Existing Customer,43.0,F,3,Graduate,Married,Less than $40K,Blue,31.0,4,3.0,2.0,5702.0,0,5702.0,3928.0,75.0,0.0
708193008,Existing Customer,41.0,M,4,Uneducated,Single,$80K - $120K,Blue,30.0,3,3.0,4.0,14480.0,0,14480.0,1616.0,43.0,0.0
772449858,Existing Customer,51.0,M,3,Graduate,Divorced,$40K - $60K,Blue,41.0,5,3.0,4.0,7570.0,1388,6182.0,3849.0,70.0,0.183
715992558,Existing Customer,52.0,M,2,Doctorate,Married,$80K - $120K,Blue,38.0,4,2.0,2.0,12878.0,1628,11250.0,1968.0,59.0,0.126
708502908,Existing Customer,61.0,M,2,High School,Single,$60K - $80K,Silver,48.0,5,2.0,3.0,8631.953698034955,0,7469.139636614989,3925.0,88.0,0.0
720132258,Existing Customer,49.0,M,3,Post-Graduate,Single,$120K +,Silver,36.0,6,1.0,2.4553174681544387,8631.953698034955,1323,7469.139636614989,3422.0,78.0,0.038
708704433,Existing Customer,36.0,F,3,High School,Single,Unknown,Blue,23.0,6,3.0,4.0,2804.0,2090,714.0,2812.0,77.0,0.745
720906033,Existing Customer,35.0,M,1,Graduate,Married,$40K - $60K,Blue,25.0,5,4.0,4.0,5801.0,1176,4625.0,2987.0,52.0,0.203
719961183,Existing Customer,63.0,F,0,High School,Married,Less than $40K,Blue,35.94394844992638,5,3.0,2.0,2271.0,1278,993.0,1550.0,33.0,0.563
718838808,Existing Customer,36.0,F,1,Post-Graduate,Married,Less than $40K,Blue,23.0,6,3.0,3.0,3107.0,2354,753.0,2720.0,48.0,0.758
710268858,Existing Customer,33.0,F,4,Graduate,Single,Less than $40K,Blue,22.0,5,1.0,2.0,2001.0,1217,784.0,3162.0,99.0,0.608
788360283,Existing Customer,33.0,M,1,Graduate,Single,$80K - $120K,Blue,26.0,4,1.0,2.4553174681544387,1438.3,0,1438.3,2557.0,55.0,0.0
717914808,Existing Customer,65.0,M,1,High School,Single,Unknown,Blue,36.0,4,3.0,2.4553174681544387,4465.0,703,3762.0,4044.0,66.0,0.157
802884933,Existing Customer,61.0,M,1,Graduate,Married,$60K - $80K,Blue,35.928409203120374,6,2.0,3.0,3264.0,1348,1916.0,1665.0,32.0,0.413
714436383,Existing Customer,44.0,M,4,Graduate,Married,$80K - $120K,Blue,34.0,4,3.0,2.0,8631.953698034955,0,7469.139636614989,4222.0,75.0,0.0
718785483,Existing Customer,38.0,M,1,Doctorate,Single,$80K - $120K,Silver,29.0,6,3.0,3.0,8631.953698034955,1435,7469.139636614989,4238.0,85.0,0.042
708816408,Existing Customer,41.0,M,4,Uneducated,Single,$80K - $120K,Blue,32.0,4,2.3411671768539546,3.0,21756.0,0,21756.0,3063.0,71.0,0.0
715363908,Existing Customer,44.0,F,4,Uneducated,Married,Less than $40K,Blue,26.0,4,1.0,2.0,4726.0,1551,3175.0,3658.0,70.0,0.328
709163358,Attrited Customer,41.0,M,5,Graduate,Single,$60K - $80K,Gold,32.0,2,3.0,4.0,8631.953698034955,2517,7469.139636614989,1727.0,35.0,0.073
827643858,Existing Customer,45.0,F,2,Graduate,Single,Less than $40K,Blue,41.0,6,2.0,2.0,5596.0,0,5596.0,3212.0,64.0,0.0
711251133,Existing Customer,37.0,M,0,Post-Graduate,Single,$80K - $120K,Blue,27.0,5,2.0,3.0,15326.0,0,15326.0,2990.0,55.0,0.0
716896833,Existing Customer,51.0,M,1,Graduate,Single,$80K - $120K,Blue,38.0,3,1.0,4.0,11373.0,1319,10054.0,1976.0,35.0,0.116
789193383,Existing Customer,65.0,M,0,Uneducated,Single,Less than $40K,Blue,35.928409203120374,3,1.0,2.4553174681544387,2644.0,1691,953.0,3495.0,70.0,0.64
712801758,Existing Customer,37.0,F,1,Graduate,Single,$40K - $60K,Blue,27.0,6,1.0,2.0,2673.0,2517,156.0,3052.0,63.0,0.942
719836083,Existing Customer,54.0,M,4,Graduate,Married,$60K - $80K,Blue,36.0,3,4.0,2.0,7477.0,1752,5725.0,1543.0,34.0,0.234
718291233,Existing Customer,46.0,M,4,Graduate,Married,$80K - $120K,Blue,33.0,5,1.0,3.0,16227.0,917,15310.0,4314.0,67.0,0.057
