Client_Id,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_Count,Contacts_Count,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
711569433,Existing Customer,51.0,F,2,Uneducated,Divorced,Less than $40K,Blue,38.0,4,1.0,2.0,9648.0,1926,7722.0,1083.0,22.0,0.2
821296083,Existing Customer,34.0,F,1,College,Married,Less than $40K,Blue,30.0,3,3.0,3.0,2617.0,1010,1607.0,2003.0,47.0,0.386
763895958,Attrited Customer,53.0,M,2,High School,Married,$120K +,Blue,46.0,4,3.0,1.0,7474.0,0,7474.0,732.0,21.0,0.0
818729208,Existing Customer,52.0,M,3,Graduate,Married,$60K - $80K,Blue,47.0,3,3.0,3.0,8185.0,941,7244.0,4525.0,77.0,0.115
713975433,Existing Customer,32.0,F,0,High School,Divorced,Less than $40K,Blue,25.0,2,3.0,2.4553174681544387,8851.0,1753,7098.0,4404.086303939963,110.0,0.198
710758683,Existing Customer,61.0,F,1,Graduate,Married,$40K - $60K,Silver,48.0,2,3.0,3.0,15698.0,2000,13698.0,4404.086303939963,82.0,0.127
719392833,Existing Customer,45.0,F,3,Graduate,Married,Less than $40K,Blue,38.0,3,3.0,2.0,2400.0,1613,787.0,1311.0,34.0,0.672
789530208,Existing Customer,54.0,F,2,Graduate,Married,Less than $40K,Blue,46.0,6,2.0,2.0,2737.0,2517,220.0,1619.0,37.0,0.92
709373883,Existing Customer,37.0,F,5,Graduate,Married,$40K - $60K,Silver,36.0,1,1.0,2.0,19055.0,2517,16538.0,4404.086303939963,124.0,0.132
779536233,Existing Customer,47.0,F,4,Graduate,Divorced,$40K - $60K,Blue,30.0,1,1.0,1.0,1438.3,601,837.3,4669.0,83.0,0.418
816890883,Existing Customer,35.0,M,2,Uneducated,Single,$60K - $80K,Blue,30.0,6,3.0,3.0,21695.0,1257,20438.0,2266.0,74.0,0.058
712673283,Existing Customer,36.0,F,4,Graduate,Single,Less than $40K,Blue,26.0,3,2.0,3.0,1438.3,0,1438.3,4886.0,85.0,0.0
708923658,Existing Customer,41.0,F,3,Graduate,Married,Less than $40K,Blue,28.0,3,2.0,2.0,7234.0,1420,5814.0,4466.0,92.0,0.196
712168833,Existing Customer,52.0,F,1,High School,Married,Less than $40K,Blue,36.0,6,3.0,3.0,2133.0,1469,664.0,1426.0,37.0,0.689
714829683,Existing Customer,43.0,M,2,Doctorate,Single,$80K - $120K,Blue,36.0,3,3.0,3.0,10851.0,1101,9750.0,3688.0,65.0,0.101
713880633,Attrited Customer,53.0,M,2,Graduate,Single,$60K - $80K,Blue,43.0,2,2.0,3.0,5905.0,0,5905.0,4404.086303939963,83.0,0.0
756409758,Existing Customer,44.0,F,2,Graduate,Married,Less than $40K,Blue,37.0,4,2.3411671768539546,4.0,3203.0,2076,1127.0,1433.0,38.0,0.648
716408058,Existing Customer,56.0,F,2,Uneducated,Single,Unknown,Blue,36.0,5,3.0,4.0,2500.0,1298,1202.0,3673.0,72.0,0.519
711000933,Existing Customer,50.0,F,2,Graduate,Single,Unknown,Blue,41.0,5,2.0,4.0,4846.0,2490,2356.0,3724.0,61.0,0.514
788930358,Existing Customer,42.0,F,4,College,Single,$40K - $60K,Blue,28.0,2,2.0,2.0,2827.0,1896,931.0,3891.0,81.0,0.671
778360608,Existing Customer,42.0,F,1,College,Divorced,Less than $40K,Blue,22.0,5,3.0,2.0,2403.0,1105,1298.0,4186.0,77.0,0.46
788898933,Existing Customer,42.0,F,4,College,Married,Less than $40K,Blue,27.0,6,2.0,1.0,2043.0,0,2043.0,5198.0,77.0,0.0
778905033,Existing Customer,45.0,F,5,Graduate,Divorced,Less than $40K,Blue,26.0,3,2.3411671768539546,2.0,1438.3,1226,212.3,3889.0,60.0,0.852
807589908,Existing Customer,47.0,F,5,Graduate,Married,Less than $40K,Blue,42.0,1,2.0,1.0,1778.0,822,956.0,4189.0,80.0,0.462
720064158,Existing Customer,51.0,F,3,Post-Graduate,Married,Less than $40K,Blue,36.0,4,2.0,3.0,1438.3,0,1438.3,4323.0,70.0,0.0
712753758,Existing Customer,57.0,F,1,High School,Single,Less than $40K,Blue,41.0,4,4.0,3.0,2442.0,1699,743.0,4313.0,75.0,0.696
713905608,Existing Customer,56.0,F,3,Graduate,Single,Less than $40K,Blue,50.0,5,2.0,2.0,8869.0,0,8869.0,3270.0,63.0,0.0
712365483,Existing Customer,51.0,M,1,Graduate,Single,$60K - $80K,Blue,43.0,5,2.0,4.0,9619.0,1731,7888.0,3690.0,76.0,0.18
718297683,Attrited Customer,59.0,F,1,High School,Single,Less than $40K,Blue,50.0,1,2.3411671768539546,3.0,4085.0,0,4085.0,7597.0,71.0,0.0
771534408,Existing Customer,52.0,F,2,College,Single,Less than $40K,Blue,40.0,4,3.0,3.0,2783.0,2379,404.0,3897.0,74.0,0.855
771062733,Existing Customer,44.0,F,2,Graduate,Single,Less than $40K,Blue,31.0,1,2.0,1.0,4291.0,1285,3006.0,4404.086303939963,101.0,0.299
767049258,Existing Customer,44.0,M,4,High School,Single,$120K +,Blue,37.0,5,3.0,3.0,8396.0,1672,6724.0,1475.0,35.0,0.199
718830183,Existing Customer,46.0,M,1,High School,Single,$60K - $80K,Blue,38.0,5,2.0,4.0,8631.953698034955,2517,21479.0,1339.0,29.0,0.105
755273658,Existing Customer,52.0,F,2,Graduate,Married,Less than $40K,Blue,45.0,3,3.0,3.0,2548.0,1683,865.0,2055.0,54.0,0.661
720009558,Existing Customer,33.0,F,2,College,Single,Unknown,Gold,36.0,3,1.0,3.0,8631.953698034955,1540,7469.139636614989,2574.0,72.0,0.045
713263758,Existing Customer,53.0,F,1,College,Single,Less than $40K,Blue,45.0,3,2.0,2.0,2312.0,1997,315.0,5085.0,78.0,0.864
768638208,Existing Customer,50.0,F,2,Uneducated,Married,Less than $40K,Blue,44.0,3,1.0,2.0,3386.0,2517,869.0,4890.0,65.0,0.743
715404783,Existing Customer,43.0,F,4,Graduate,Married,Less than $40K,Blue,35.0,3,3.0,2.4553174681544387,6448.0,1464,4984.0,7546.0,88.0,0.227
710526633,Existing Customer,47.0,M,2,Graduate,Single,$60K - $80K,Blue,34.0,3,3.0,2.0,2048.0,1599,449.0,4855.0,88.0,0.781
713828208,Existing Customer,47.0,M,2,Uneducated,Married,$60K - $80K,Blue,36.0,6,2.0,1.0,8311.0,0,8311.0,1895.0,57.0,0.0
767348733,Existing Customer,56.0,M,2,Graduate,Married,$60K - $80K,Blue,49.0,3,3.0,3.0,4058.0,793,3265.0,4404.086303939963,105.0,0.195
716655858,Existing Customer,38.0,M,2,High School,Single,$80K - $120K,Blue,31.0,1,3.0,2.0,8631.953698034955,0,7469.139636614989,4404.086303939963,99.0,0.0
710773533,Existing Customer,43.0,F,3,Post-Graduate,Married,Less than $40K,Blue,35.0,5,3.0,3.0,2435.0,1595,840.0,5268.0,88.0,0.655
718320933,Existing Customer,47.0,M,3,Uneducated,Married,$60K - $80K,Blue,36.0,2,3.0,1.0,11919.0,2347,9572.0,8257.0,96.0,0.197
708426483,Existing Customer,56.0,F,2,Graduate,Single,Less than $40K,Blue,36.0,4,2.3411671768539546,1.0,5816.0,716,5100.0,3534.0,73.0,0.123
718799958,Existing Customer,60.0,F,1,Graduate,Married,Unknown,Blue,35.94394844992638,2,3.0,3.0,13312.0,1974,11338.0,4404.086303939963,106.0,0.148
717134058,Existing Customer,65.0,F,1,Graduate,Single,Unknown,Blue,36.0,5,1.0,2.0,5018.0,1131,3887.0,4028.0,81.0,0.225
712075083,Attrited Customer,50.0,M,4,High School,Single,$120K +,Blue,41.0,4,3.0,3.0,6982.0,0,6982.0,4830.0,50.0,0.0
713464983,Existing Customer,45.0,F,2,Graduate,Married,$40K - $60K,Blue,36.0,4,3.0,4.0,4947.0,1053,3894.0,3479.0,76.0,0.213
715514133,Attrited Customer,44.0,F,4,Graduate,Married,Less than $40K,Blue,31.0,3,3.0,4.0,2184.0,0,2184.0,1973.0,42.0,0.0
712299858,Existing Customer,62.0,M,1,High School,Married,Less than $40K,Blue,35.94394844992638,5,3.0,3.0,2077.0,1571,506.0,1365.0,38.0,0.756
788848458,Existing Customer,40.0,F,5,Graduate,Married,$40K - $60K,Blue,24.0,1,1.0,2.0,2803.0,1747,1056.0,5089.0,71.0,0.623
824172258,Existing Customer,34.0,F,2,Graduate,Divorced,Less than $40K,Blue,30.0,3,1.0,2.0,4408.0,1510,2898.0,4495.0,77.0,0.343
715954158,Attrited Customer,48.0,M,3,Post-Graduate,Married,$40K - $60K,Blue,36.0,3,2.0,4.0,2954.0,931,2023.0,2433.0,29.0,0.315
815253708,Existing Customer,46.0,F,2,High School,Divorced,Less than $40K,Blue,41.0,1,2.0,2.0,2841.0,1807,1034.0,4144.0,73.0,0.636
779130108,Attrited Customer,33.0,F,0,Uneducated,Single,$40K - $60K,Blue,35.928409203120374,3,2.0,2.4553174681544387,1438.3,0,1438.3,2527.0,49.0,0.0
711697158,Existing Customer,60.0,M,0,Graduate,Married,Less than $40K,Blue,36.0,6,2.0,2.0,1976.0,1311,665.0,1498.0,43.0,0.663
715857183,Existing Customer,46.0,M,2,College,Single,$60K - $80K,Blue,36.0,3,3.0,2.0,4939.0,1296,3643.0,2150.0,43.0,0.262
771693933,Existing Customer,62.0,F,1,Graduate,Married,Less than $40K,Blue,50.0,6,2.3411671768539546,4.0,2802.0,1977,825.0,1757.0,33.0,0.706
822955008,Attrited Customer,63.0,M,1,Graduate,Single,$60K - $80K,Blue,35.928409203120374,3,3.0,2.0,9569.0,0,9569.0,2287.0,49.0,0.0
787937058,Existing Customer,58.0,M,0,Graduate,Married,$80K - $120K,Blue,49.0,6,2.0,2.0,12555.0,1696,10859.0,1291.0,24.0,0.135
718813833,Existing Customer,44.0,F,3,Uneducated,Single,Unknown,Blue,34.0,5,2.0,2.0,10100.0,0,10100.0,1052.0,18.0,0.0
717870108,Existing Customer,46.0,F,4,Graduate,Married,$40K - $60K,Blue,37.0,6,4.0,2.0,1912.0,1172,740.0,4841.0,81.0,0.613
712554183,Existing Customer,65.0,F,2,College,Single,$40K - $60K,Blue,35.928409203120374,4,3.0,2.0,3009.0,721,2288.0,4070.0,71.0,0.24
714460683,Existing Customer,65.0,M,0,High School,Married,Less than $40K,Blue,35.928409203120374,3,3.0,2.4553174681544387,3838.0,1736,2102.0,1467.0,29.0,0.452
718980633,Existing Customer,38.0,M,2,College,Married,$80K - $120K,Blue,36.0,3,3.0,3.0,6452.0,1151,5301.0,4835.0,84.0,0.178
709745508,Attrited Customer,58.0,F,2,Graduate,Divorced,$40K - $60K,Blue,47.0,1,4.0,3.0,2295.0,0,2295.0,2140.0,40.0,0.0
721279083,Existing Customer,53.0,M,4,Graduate,Single,$80K - $120K,Blue,33.0,5,3.0,3.0,5376.0,1177,4199.0,1840.0,53.0,0.219
714961383,Existing Customer,48.0,F,3,Uneducated,Single,Less than $40K,Blue,36.0,3,3.0,3.0,1438.3,965,473.3,4182.0,81.0,0.671
720303933,Existing Customer,40.0,M,2,Graduate,Married,$80K - $120K,Blue,36.0,6,1.0,3.0,3340.0,1282,2058.0,4526.0,82.0,0.384
813764283,Existing Customer,39.0,M,3,High School,Married,$80K - $120K,Blue,34.0,2,1.0,2.0,17978.0,1820,16158.0,4404.086303939963,114.0,0.101
712312908,Existing Customer,47.0,F,4,Graduate,Married,Less than $40K,Blue,34.0,6,2.0,4.0,2424.0,0,2424.0,3890.0,66.0,0.0
720725883,Existing Customer,34.0,F,2,College,Single,Less than $40K,Blue,35.94394844992638,5,2.0,3.0,2715.0,1503,1212.0,4177.0,68.0,0.554
714168183,Existing Customer,48.0,F,2,Uneducated,Married,Unknown,Blue,38.0,1,3.0,3.0,2186.0,1017,1169.0,4629.0,77.0,0.465
771403008,Existing Customer,52.0,M,2,Graduate,Married,$60K - $80K,Blue,40.0,4,1.0,3.0,7215.0,0,7215.0,4409.0,75.0,0.0
710850633,Existing Customer,65.0,M,0,High School,Single,$40K - $60K,Blue,35.94394844992638,3,2.0,2.0,2507.0,1613,894.0,3325.0,67.0,0.643
757256358,Existing Customer,45.0,M,3,Graduate,Single,$60K - $80K,Blue,38.0,1,3.0,3.0,3243.0,1580,1663.0,4404.086303939963,122.0,0.487
716581983,Existing Customer,56.0,F,0,College,Married,$40K - $60K,Blue,36.0,5,2.0,3.0,4384.0,929,3455.0,4792.0,91.0,0.212
717159858,Existing Customer,27.0,M,1,High School,Single,$60K - $80K,Blue,35.94394844992638,5,2.0,2.0,2730.0,1351,1379.0,2319.0,61.0,0.495
784895358,Attrited Customer,49.0,F,1,Graduate,Married,Less than $40K,Blue,43.0,5,3.0,3.0,1938.0,0,1938.0,2870.0,49.0,0.0
779397183,Existing Customer,42.0,F,2,Graduate,Single,Less than $40K,Blue,31.0,2,1.0,1.0,3659.0,0,3659.0,4068.0,61.0,0.0
714171108,Existing Customer,48.0,F,3,Graduate,Divorced,$40K - $60K,Blue,39.0,6,2.0,3.0,2115.0,1141,974.0,1223.0,20.0,0.539
787502883,Existing Customer,60.0,F,1,Doctorate,Single,Unknown,Silver,48.0,1,2.0,1.0,8631.953698034955,1542,7469.139636614989,7443.0,98.0,0.045
787536933,Existing Customer,44.0,F,3,Graduate,Single,Less than $40K,Blue,33.0,6,2.0,3.0,1724.0,0,1724.0,4768.0,80.0,0.0
712630608,Existing Customer,43.0,F,2,High School,Married,Unknown,Blue,35.0,3,3.0,4.0,6109.0,1549,4560.0,4430.0,69.0,0.254
719431608,Existing Customer,63.0,F,0,College,Married,$40K - $60K,Blue,35.94394844992638,6,1.0,4.0,3118.0,1528,1590.0,1291.0,24.0,0.49
711780108,Existing Customer,46.0,F,4,Doctorate,Divorced,Less than $40K,Blue,38.0,4,3.0,2.0,4120.0,1578,2542.0,4792.0,81.0,0.383
717007458,Existing Customer,46.0,M,2,Graduate,Married,$40K - $60K,Blue,38.0,4,3.0,3.0,2457.0,1051,1406.0,3256.0,71.0,0.428
708555633,Existing Customer,32.0,F,1,High School,Single,Less than $40K,Blue,35.928409203120374,2,3.0,1.0,3548.0,2517,1031.0,4404.086303939963,97.0,0.709
719056833,Existing Customer,55.0,F,1,Graduate,Married,Less than $40K,Blue,46.0,5,1.0,4.0,2281.0,920,1361.0,3968.0,66.0,0.403
789413958,Existing Customer,53.0,M,1,Graduate,Single,$80K - $120K,Blue,43.0,4,2.0,3.0,11909.0,1018,10891.0,1938.0,53.0,0.085
771783333,Attrited Customer,49.0,F,1,Uneducated,Divorced,$40K - $60K,Blue,37.0,6,2.0,2.0,2173.0,0,2173.0,2379.0,57.0,0.0
720667383,Existing Customer,39.0,F,2,High School,Married,Less than $40K,Blue,32.0,5,3.0,1.0,3086.0,2213,873.0,4684.0,81.0,0.717
779905008,Attrited Customer,54.0,F,4,Graduate,Married,$40K - $60K,Blue,38.0,2,2.0,1.0,1779.0,0,1779.0,2660.0,41.0,0.0
714708183,Existing Customer,58.0,M,2,High School,Single,$60K - $80K,Silver,49.0,4,3.0,3.0,8631.953698034955,0,7469.139636614989,4070.0,74.0,0.0
712072908,Existing Customer,48.0,M,4,College,Single,$80K - $120K,Blue,36.0,4,3.0,2.0,2852.0,736,2116.0,1382.0,40.0,0.258
718927533,Existing Customer,45.0,M,3,Graduate,Single,$80K - $120K,Blue,32.0,5,2.0,2.0,8631.953698034955,2517,21970.0,1512.0,42.0,0.103
716350008,Existing Customer,52.0,M,1,Uneducated,Married,$40K - $60K,Blue,36.0,2,2.0,3.0,2937.0,1633,1304.0,8235.0,102.0,0.556
716692683,Existing Customer,31.0,M,1,College,Single,$40K - $60K,Blue,22.0,4,1.0,3.0,9096.0,0,9096.0,2318.0,54.0,0.0
789326808,Existing Customer,26.0,M,0,College,Single,$60K - $80K,Blue,35.928409203120374,5,1.0,2.0,8267.0,1720,6547.0,1917.0,37.0,0.208
792912708,Existing Customer,45.0,M,5,Graduate,Married,$40K - $60K,Silver,39.0,3,1.0,2.4553174681544387,15198.0,2098,13100.0,3183.0,64.0,0.138
714511758,Existing Customer,45.0,M,4,Graduate,Single,$80K - $120K,Blue,40.0,4,3.0,2.4553174681544387,6363.0,1029,5334.0,1542.0,16.0,0.162
714141108,Existing Customer,52.0,F,1,High School,Married,Less than $40K,Blue,45.0,6,3.0,3.0,6703.0,893,5810.0,1388.0,28.0,0.133
712656783,Attrited Customer,49.0,M,1,Graduate,Single,$120K +,Blue,36.0,3,4.0,3.0,8136.0,2517,5619.0,2179.0,40.0,0.309
720682308,Existing Customer,59.0,F,0,Uneducated,Single,Unknown,Blue,46.0,5,1.0,4.0,5402.0,892,4510.0,4770.0,83.0,0.165
720379533,Attrited Customer,47.0,M,3,Graduate,Married,$120K +,Blue,36.0,1,3.0,4.0,3952.0,0,3952.0,2066.0,37.0,0.0
714618333,Existing Customer,39.0,F,2,Doctorate,Married,Unknown,Blue,36.0,3,2.0,4.0,9843.0,2154,7689.0,1402.0,35.0,0.219
719343633,Existing Customer,48.0,M,3,High School,Married,Less than $40K,Blue,38.0,4,3.0,3.0,8892.0,889,8003.0,4900.0,89.0,0.1
711240108,Existing Customer,41.0,M,2,Graduate,Married,$60K - $80K,Blue,31.0,3,2.0,2.0,13116.0,1225,11891.0,4800.0,61.0,0.093
797643708,Existing Customer,47.0,M,1,High School,Married,$120K +,Blue,41.0,3,1.0,4.0,8631.953698034955,1314,7469.139636614989,1772.0,53.0,0.047
712392108,Existing Customer,51.0,M,3,High School,Married,$60K - $80K,Blue,36.0,3,2.0,4.0,10305.0,691,9614.0,1451.0,25.0,0.067
752666508,Existing Customer,41.0,M,4,College,Married,$80K - $120K,Silver,34.0,4,3.0,3.0,8631.953698034955,1347,7469.139636614989,1005.0,22.0,0.039
715694433,Existing Customer,51.0,M,1,Graduate,Single,$60K - $80K,Blue,22.0,2,3.0,3.0,4248.0,1177,3071.0,4404.086303939963,116.0,0.277
710641008,Existing Customer,44.0,F,2,High School,Single,Less than $40K,Blue,36.0,5,3.0,4.0,8685.0,0,8685.0,2473.0,56.0,0.0
720147633,Existing Customer,61.0,M,1,Graduate,Single,$40K - $60K,Blue,47.0,3,2.0,2.0,11915.0,1631,10284.0,1956.0,63.0,0.137
708474333,Existing Customer,42.0,M,3,Graduate,Married,$60K - $80K,Blue,29.0,3,3.0,1.0,12294.0,2517,9777.0,7906.0,87.0,0.205
714022833,Attrited Customer,42.0,F,2,Graduate,Single,$40K - $60K,Silver,32.0,4,3.0,3.0,17909.0,0,17909.0,5977.0,58.0,0.0
801056358,Existing Customer,51.0,M,1,High School,Single,$80K - $120K,Blue,45.0,6,1.0,3.0,13287.0,1864,11423.0,3851.0,75.0,0.14
826513233,Existing Customer,54.0,F,3,Graduate,Married,Less than $40K,Blue,50.0,6,2.0,2.0,3796.0,2396,1400.0,2069.0,54.0,0.631
718843608,Existing Customer,36.0,F,2,Post-Graduate,Divorced,Less than $40K,Blue,25.0,5,2.0,4.0,8917.0,1091,7826.0,3327.0,80.0,0.122
720689583,Existing Customer,50.0,F,3,High School,Married,$40K - $60K,Blue,40.0,1,3.0,3.0,3367.0,1747,1620.0,5657.0,91.0,0.519
711557508,Existing Customer,51.0,M,2,Graduate,Single,$60K - $80K,Blue,40.0,4,3.0,2.4553174681544387,3532.0,764,2768.0,4066.0,74.0,0.216
716122008,Attrited Customer,44.0,F,3,Graduate,Married,Less than $40K,Blue,35.0,3,3.0,2.0,1855.0,0,1855.0,2544.0,27.0,0.0
709436883,Existing Customer,56.0,F,2,Uneducated,Single,$40K - $60K,Blue,48.0,6,2.0,2.0,2941.0,1619,1322.0,5000.0,87.0,0.55
720198183,Existing Customer,42.0,M,5,College,Married,$40K - $60K,Blue,27.0,1,3.0,1.0,2437.0,1718,719.0,8028.0,77.0,0.705
710357208,Existing Customer,49.0,M,4,Uneducated,Married,$80K - $120K,Blue,39.0,2,3.0,2.0,8561.0,915,7646.0,7341.0,79.0,0.107
757675158,Existing Customer,47.0,F,4,Post-Graduate,Divorced,$40K - $60K,Blue,40.0,2,2.0,3.0,2725.0,1851,874.0,4904.0,85.0,0.679
719602908,Attrited Customer,42.0,F,2,Post-Graduate,Single,$40K - $60K,Blue,34.0,3,3.0,3.0,5667.0,812,4855.0,2064.0,42.0,0.143
806752533,Existing Customer,27.0,F,1,Post-Graduate,Single,Less than $40K,Blue,22.0,4,1.0,3.0,2965.0,1635,1330.0,2553.0,59.0,0.551
790123983,Existing Customer,50.0,F,2,High School,Single,Less than $40K,Blue,43.0,4,2.0,1.0,2974.0,2090,884.0,4297.0,88.0,0.703
719475633,Existing Customer,42.0,M,3,Post-Graduate,Married,$80K - $120K,Blue,30.0,6,2.0,3.0,13908.0,0,13908.0,4319.0,81.0,0.0
713980383,Attrited Customer,49.0,F,3,Graduate,Single,Unknown,Blue,38.0,1,2.0,4.0,11025.0,0,11025.0,1902.0,28.0,0.0
784734258,Existing Customer,56.0,F,2,Graduate,Divorced,$40K - $60K,Blue,50.0,5,2.0,2.0,5084.0,1683,3401.0,4060.0,55.0,0.331
815515158,Existing Customer,49.0,F,2,Graduate,Single,$40K - $60K,Blue,44.0,6,1.0,3.0,2147.0,1402,745.0,4240.0,69.0,0.653
721028283,Existing Customer,40.0,F,4,High School,Married,$40K - $60K,Blue,28.0,4,1.0,3.0,11494.0,1160,10334.0,3353.0,86.0,0.101
713422083,Attrited Customer,30.0,F,0,Graduate,Single,Less than $40K,Blue,36.0,5,3.0,3.0,1574.0,0,1574.0,2560.0,59.0,0.0
717234183,Existing Customer,29.0,M,1,Graduate,Married,Less than $40K,Blue,35.94394844992638,4,1.0,4.0,2710.0,629,2081.0,1718.0,37.0,0.232
818930808,Existing Customer,36.0,F,2,Uneducated,Married,Less than $40K,Blue,31.0,3,2.0,1.0,2754.0,1798,956.0,3937.0,70.0,0.653
718063083,Existing Customer,40.0,M,2,Graduate,Married,$40K - $60K,Blue,31.0,6,1.0,2.0,6500.0,2025,4475.0,4738.0,82.0,0.312
789154833,Existing Customer,56.0,M,3,High School,Single,$80K - $120K,Blue,44.0,5,2.0,2.4553174681544387,19030.0,912,18118.0,4137.0,72.0,0.048
767388783,Existing Customer,43.0,M,3,High School,Married,$60K - $80K,Blue,36.0,3,3.0,1.0,9560.0,0,9560.0,4601.0,66.0,0.0
712612233,Existing Customer,35.0,M,4,Graduate,Single,$60K - $80K,Blue,22.0,3,3.0,3.0,8717.0,719,7998.0,2067.0,59.0,0.082
720179883,Existing Customer,40.0,M,4,College,Married,$80K - $120K,Blue,25.0,3,3.0,1.0,1962.0,0,1962.0,1179.0,27.0,0.0
719632683,Existing Customer,40.0,M,3,Graduate,Single,$40K - $60K,Blue,30.0,6,3.0,3.0,2583.0,2235,348.0,4500.0,83.0,0.865
717578358,Existing Customer,49.0,F,4,Graduate,Married,Unknown,Blue,40.0,5,1.0,1.0,8162.0,1704,6458.0,4334.0,80.0,0.209
710307933,Existing Customer,32.0,F,0,College,Single,Less than $40K,Blue,24.0,3,3.0,4.0,2917.0,2517,400.0,2471.0,60.0,0.863
712049208,Existing Customer,56.0,M,3,Post-Graduate,Married,$60K - $80K,Blue,39.0,3,1.0,2.0,3955.0,2517,1438.0,1238.0,25.0,0.636
716102583,Existing Customer,63.0,F,1,Graduate,Married,Less than $40K,Blue,35.94394844992638,6,1.0,3.0,2675.0,2517,158.0,1959.0,56.0,0.941
711146358,Existing Customer,39.0,F,1,Graduate,Married,Unknown,Blue,29.0,4,3.0,2.0,3358.0,1758,1600.0,1759.0,33.0,0.524
715030308,Existing Customer,42.0,M,4,Graduate,Married,$40K - $60K,Blue,27.0,5,1.0,2.0,1503.0,929,574.0,4680.0,67.0,0.618
778433283,Attrited Customer,51.0,M,3,High School,Married,$60K - $80K,Blue,31.0,3,3.0,3.0,8989.0,0,8989.0,2031.0,53.0,0.0
716822583,Existing Customer,39.0,F,2,High School,Single,Less than $40K,Blue,36.0,4,2.0,3.0,5245.0,802,4443.0,3648.0,74.0,0.153
711608958,Existing Customer,50.0,M,1,Uneducated,Married,$40K - $60K,Blue,36.0,5,1.0,4.0,2071.0,1035,1036.0,4092.0,74.0,0.5
794627208,Existing Customer,43.0,M,1,High School,Married,$60K - $80K,Blue,23.0,4,3.0,2.0,7189.0,1550,5639.0,1935.0,52.0,0.216
713442933,Existing Customer,49.0,M,3,Graduate,Married,$40K - $60K,Blue,32.0,4,3.0,3.0,3114.0,2208,906.0,5219.0,86.0,0.709
716961033,Existing Customer,48.0,F,3,High School,Single,Less than $40K,Blue,40.0,1,3.0,3.0,3520.0,2149,1371.0,3630.0,78.0,0.611
714893733,Existing Customer,55.0,M,1,High School,Married,$80K - $120K,Blue,45.0,3,3.0,3.0,16794.0,809,15985.0,1917.0,33.0,0.048
715061733,Existing Customer,42.0,M,3,College,Single,$60K - $80K,Blue,36.0,4,1.0,3.0,11698.0,1060,10638.0,3539.0,81.0,0.091
827901183,Existing Customer,51.0,F,2,Graduate,Married,Less than $40K,Blue,47.0,2,2.0,1.0,5118.0,980,4138.0,4404.086303939963,109.0,0.191
816319008,Existing Customer,52.0,F,2,Graduate,Single,Unknown,Blue,47.0,6,3.0,3.0,13276.0,1917,11359.0,1901.0,33.0,0.144
710040483,Existing Customer,37.0,M,3,Uneducated,Married,$60K - $80K,Blue,26.0,6,2.0,1.0,14485.0,2124,12361.0,3895.0,87.0,0.147
788107683,Existing Customer,35.0,M,4,High School,Married,$40K - $60K,Blue,27.0,6,2.0,3.0,5325.0,1318,4007.0,1814.0,43.0,0.248
720943308,Existing Customer,47.0,M,3,Graduate,Single,$60K - $80K,Silver,36.0,1,1.0,2.0,8631.953698034955,1990,7469.139636614989,4404.086303939963,120.0,0.065
719679858,Existing Customer,58.0,F,2,Uneducated,Married,$40K - $60K,Blue,47.0,3,2.0,2.0,2848.0,1468,1380.0,1135.0,27.0,0.515
716014983,Existing Customer,56.0,F,3,High School,Single,Less than $40K,Blue,48.0,6,2.3411671768539546,3.0,8340.0,1902,6438.0,3755.0,77.0,0.228
779098308,Existing Customer,51.0,F,2,College,Married,Unknown,Blue,32.0,1,3.0,2.0,15048.0,2517,12531.0,7592.0,96.0,0.167
718894233,Existing Customer,53.0,F,2,Graduate,Married,$40K - $60K,Blue,36.0,6,2.0,4.0,2956.0,1391,1565.0,2116.0,63.0,0.471
718561458,Existing Customer,54.0,M,1,High School,Married,$60K - $80K,Blue,36.0,4,1.0,4.0,20050.0,1225,18825.0,1306.0,26.0,0.061
712013808,Existing Customer,44.0,F,4,Uneducated,Single,Unknown,Blue,24.0,6,3.0,2.0,2717.0,1720,997.0,4196.0,71.0,0.633
712868733,Existing Customer,60.0,M,0,Uneducated,Married,Less than $40K,Blue,35.94394844992638,5,1.0,2.0,2595.0,2189,406.0,1562.0,27.0,0.844
712986483,Existing Customer,32.0,M,3,College,Married,$80K - $120K,Blue,36.0,3,2.3411671768539546,2.0,15412.0,0,15412.0,3993.0,73.0,0.0
718734408,Existing Customer,57.0,F,2,Graduate,Single,$40K - $60K,Blue,45.0,3,4.0,3.0,2428.0,932,1496.0,4823.0,62.0,0.384
713827383,Existing Customer,65.0,F,1,High School,Married,Less than $40K,Blue,36.0,3,2.0,2.4553174681544387,3198.0,2493,705.0,1936.0,44.0,0.78
708874533,Attrited Customer,45.0,F,2,College,Married,Less than $40K,Blue,36.0,1,3.0,2.0,3387.0,0,3387.0,510.0,24.0,0.0
720267033,Existing Customer,34.0,M,4,Post-Graduate,Single,$80K - $120K,Blue,26.0,3,3.0,2.0,5100.0,1786,3314.0,2375.0,63.0,0.35
